Year,Date,SectionID,text,fallacy,subcategory,Speaker,real_date
1980,28Oct,1,"Mr. Stone, I have submitted an economic plan that I have worked out in concert with a number of fine economists in this country, all of whom approve it, and believe that over a five year projection, this plan can permit the extra spending for needed refurbishing of our defensive posture, that it can provide for a balanced budget by 1983 if not earlier, and that we can afford - along with the cuts that I have proposed in Government. spending",AppealtoAuthority,Without Evidence,REAGAN,28 10 1980
1980,28Oct,1,"Mr. Stone, I have submitted an economic plan that I have worked out in concert with a number of fine economists in this country, all of whom approve it, and believe that over a five year projection, this plan can permit the extra spending for needed refurbishing of our defensive posture, that it can provide for a balanced budget by 1983 if not earlier, and that we can afford - along with the cuts that I have proposed in Government. spending",AppealtoAuthority,Without Evidence,REAGAN,28 10 1980
1980,28Oct,1,"Mr. Stone, I have submitted an economic plan that I have worked out in concert with a number of fine economists in this country, all of whom approve it, and believe that over a five year projection, this plan can permit the extra spending for needed refurbishing of our defensive posture, that it can provide for a balanced budget by 1983 if not earlier, and that we can afford - along with the cuts that I have proposed in Government. spending",AppealtoAuthority,Without Evidence,REAGAN,28 10 1980
1980,28Oct,1,"Mr. Stone, I have submitted an economic plan that I have worked out in concert with a number of fine economists in this country, all of whom approve it, and believe that over a five year projection, this plan can permit the extra spending for needed refurbishing of our defensive posture, that it can provide for a balanced budget by 1983 if not earlier, and that we can afford - along with the cuts that I have proposed in Government. spending",AppealtoAuthority,Without Evidence,REAGAN,28 10 1980
2004,05Oct,5,marriage penalty,AppealtoEmotion,Loaded Language,CHENEY,5 10 2004
2004,05Oct,5,we have gone from a $5 trillion projected surplus when George Bush took office to a $3 trillion projected deficit.,FalseCause,False cause,EDWARDS,5 10 2004
1984,07Oct,4,they know that people's lives and health are being risked,AppealtoEmotion,Appeal to fear,MONDALE,7 10 1984
1984,07Oct,4,insensitive,AppealtoEmotion,Loaded Language,MONDALE,7 10 1984
1984,07Oct,4,"And when people vote, I think you're going to see a very strong verdict by the American people that they favor the approach that I'm talking about.",AppealtoAuthority,Appeal to popular opinion,MONDALE,7 10 1984
1984,07Oct,4,"And when people vote, I think you're going to see a very strong verdict by the American people that they favor the approach that I'm talking about.",AppealtoAuthority,Appeal to popular opinion,MONDALE,7 10 1984
1984,07Oct,4,The American people want arms control.,AppealtoAuthority,Appeal to popular opinion,MONDALE,7 10 1984
1984,07Oct,4,"The American people see this debt, and they know it's got to come down.",AppealtoAuthority,Appeal to popular opinion,MONDALE,7 10 1984
1984,07Oct,4,"The American people see this debt, and they know it's got to come down.",AppealtoAuthority,Appeal to popular opinion,MONDALE,7 10 1984
1984,07Oct,4,"Crime has come down the last 2 years, for the first time in many, many decades that it has come down -- or since we've kept records -- 2 consecutive years, and last year it came down the biggest drop in crime that we've had. I think that we've had something to do with that, just as we have with the drug problem nationwide.",FalseCause,False cause,REAGAN,7 10 1984
1984,07Oct,4,"Crime has come down the last 2 years, for the first time in many, many decades that it has come down -- or since we've kept records -- 2 consecutive years, and last year it came down the biggest drop in crime that we've had. I think that we've had something to do with that, just as we have with the drug problem nationwide.",FalseCause,False cause,REAGAN,7 10 1984
1984,07Oct,4,"Crime has come down the last 2 years, for the first time in many, many decades that it has come down -- or since we've kept records -- 2 consecutive years, and last year it came down the biggest drop in crime that we've had. I think that we've had something to do with that, just as we have with the drug problem nationwide.",FalseCause,False cause,REAGAN,7 10 1984
1984,07Oct,4,"And if it won't come down, the economy's going to slow down, maybe go into a recession.",Slipperyslope,Slippery slope,MONDALE,7 10 1984
1984,07Oct,4,"And if it won't come down, the economy's going to slow down, maybe go into a recession.",Slipperyslope,Slippery slope,MONDALE,7 10 1984
1992,15Oct,10,It is absolutely essential in terms of bringing our banking system and credit system into the new age instead of having it living back in the dark ages. And it's a big fight.,AppealtoEmotion,Loaded Language,BUSH,15 10 1992
1992,15Oct,10,The reason Medicare and Medicaid are a mess is we froze them.,FalseCause,False cause,PEROT,15 10 1992
1992,13Oct,8,the little stinky numbers,AppealtoEmotion,Loaded Language,STOCKDALE,13 10 1992
1992,13Oct,8,"This election is about the future of our country, not about personal attacks against one candidate or another.",AppealtoEmotion,Flag waving,GORE,13 10 1992
1992,13Oct,8,"This election is about the future of our country, not about personal attacks against one candidate or another.",AppealtoEmotion,Flag waving,GORE,13 10 1992
1992,13Oct,8,"This election is about the future of our country, not about personal attacks against one candidate or another.",AppealtoEmotion,Flag waving,GORE,13 10 1992
1992,13Oct,8,"This election is about the future of our country, not about personal attacks against one candidate or another.",AppealtoEmotion,Flag waving,GORE,13 10 1992
1992,13Oct,8,I'm awful proud that the American people rejected that tactic so overwhelmingly,AppealtoEmotion,Loaded Language,GORE,13 10 1992
1992,13Oct,8,The US is in deep trouble.,AppealtoEmotion,Flag waving,STOCKDALE,13 10 1992
1992,13Oct,8,a fateful decision,AppealtoEmotion,Loaded Language,GORE,13 10 1992
1992,13Oct,8,"Give us a chance. With your help, we'll change this country and we can't wait to get started.",AppealtoEmotion,Flag waving,GORE,13 10 1992
1992,13Oct,8,I think of a woman in Chicago when I was talking to parents about education where she stood up and said I'm sick and tired of these schools in this city being nothing but a factory for failure.,AppealtoEmotion,Appeal to pity,QUAYLE,13 10 1992
1992,13Oct,8,Bill Clinton simply has trouble telling the truth?,AdHominem,Ad hominem,QUAYLE,13 10 1992
1992,13Oct,8,Bill Clinton simply has trouble telling the truth?,AdHominem,Ad hominem,QUAYLE,13 10 1992
2000,05Oct,6,to fish in troubled waters,AppealtoEmotion,Loaded Language,CHENEY,5 10 2000
2000,05Oct,6,Numerous administrations going back certainly to World War II have had to wrestle with the problem of what should happen to the Middle East.,Slipperyslope,Slippery slope,CHENEY,5 10 2000
2008,26Sep,6,"I think it -- that we have a safer nation, but we are a long way from safe.",AppealtoEmotion,Appeal to fear,MCCAIN,26 9 2008
2008,26Sep,6,"I think it -- that we have a safer nation, but we are a long way from safe.",AppealtoEmotion,Appeal to fear,MCCAIN,26 9 2008
2008,26Sep,6,We are less respected now than we were eight years ago or even four years ago.,AppealtoEmotion,Appeal to pity,OBAMA,26 9 2008
2008,26Sep,6,"In the meantime, bin Laden is still out there. He is not captured. He is not killed.",AppealtoEmotion,Appeal to fear,OBAMA,26 9 2008
2008,26Sep,6,"In the meantime, bin Laden is still out there. He is not captured. He is not killed.",AppealtoEmotion,Appeal to fear,OBAMA,26 9 2008
2008,26Sep,6,"In the meantime, bin Laden is still out there. He is not captured. He is not killed.",AppealtoEmotion,Appeal to fear,OBAMA,26 9 2008
2008,26Sep,6,this stubbornness,AppealtoEmotion,Loaded Language,MCCAIN,26 9 2008
2008,26Sep,6,"And I -- and I honestly don't believe that Senator Obama has the knowledge or experience and has made the wrong judgments in a number of areas, including his initial reaction to Russian invasion -- aggression in Georgia",AppealtoAuthority,False Authority,MCCAIN,26 9 2008
2008,26Sep,6,this is the greatest country on Earth,Slogans,Slogan,OBAMA,26 9 2008
2016,09Oct,8,a terrible mistake,AppealtoEmotion,Loaded Language,CLINTON,9 10 2016
2016,09Oct,8,"so.I ask Hillary, why doesn’t—she made $250 million by being in office. She used the power of her office to make a lot of money. Why isn’t she funding, not for $100 million, but why don’t you put $10 million or $20 million or $25 million or $30 million into your own campaign?",AppealtoAuthority,Without Evidence,TRUMP,9 10 2016
2016,09Oct,8,"so.I ask Hillary, why doesn’t—she made $250 million by being in office. She used the power of her office to make a lot of money. Why isn’t she funding, not for $100 million, but why don’t you put $10 million or $20 million or $25 million or $30 million into your own campaign?",AppealtoAuthority,Without Evidence,TRUMP,9 10 2016
2000,11Oct,4,"But it's very important that we not overstep our bounds and I think most people -- most police officers are good, dedicated, honorable citizens who are doing their job, putting their lives at risk who aren't bigoted or aren't prejudiced.",AppealtoEmotion,Loaded Language,BUSH,11 10 2000
2000,11Oct,4,"But it's very important that we not overstep our bounds and I think most people -- most police officers are good, dedicated, honorable citizens who are doing their job, putting their lives at risk who aren't bigoted or aren't prejudiced.",AppealtoEmotion,Loaded Language,BUSH,11 10 2000
2000,11Oct,4,"And as for singling people out because of race, you know, James Byrd was singled out because of his race in Texas.",AppealtoEmotion,Appeal to pity,GORE,11 10 2000
2000,11Oct,4,"I believe, though -- I believe, as sure as I'm sitting here, that most Americans really care. They're tolerant people. They're good, tolerant people.",AppealtoEmotion,Flag waving,BUSH,11 10 2000
2000,11Oct,4,"I believe, though -- I believe, as sure as I'm sitting here, that most Americans really care. They're tolerant people. They're good, tolerant people.",AppealtoEmotion,Flag waving,BUSH,11 10 2000
2000,11Oct,4,"I believe, though -- I believe, as sure as I'm sitting here, that most Americans really care. They're tolerant people. They're good, tolerant people.",AppealtoEmotion,Flag waving,BUSH,11 10 2000
